GEOID,,,,,,
17031811302,,,,,,
17031831600,,,,,,
17031831500,,,,,,
17031811402,,,,,,
17031816600,,,,,,
17031811301,,,,,,
17031812100,,,,,,
17031190401,,,,,,
17031811100,,,,,,
17031816200,,,,,,
17031230500,,,,,,
17031220702,,,,,,
17031210501,,,,,,
17031220902,,,,,,
17031230700,,,,,,
17031210602,,,,,,
17031230300,,,,,,
17031230600,,,,,,
17031231200,,,,,,
17031222700,,,,,,
17031062900,,,,,,
17031063303,,,,,,
17031063302,,,,,,
17031063200,,,,,,
17031222200,,,,,,
17031832200,,,,,,
17031051400,,,,,,
17031051100,,,,,,
17031062500,,,,,,
17031240300,,,,,,
17031221300,,,,,,
17031221500,,,,,,
17031230100,,,,,,
17031832300,,,,,,
17031251300,,,,,,
17031251200,,,,,,
17031251100,,,,,,
17031250600,,,,,,
17031250200,,,,,,
17031250300,,,,,,
17031191200,,,,,,
17031190702,,,,,,
17031242300,,,,,,
17031242200,,,,,,
17031240900,,,,,,
17031241000,,,,,,
17031241400,,,,,,
17031241500,,,,,,
17031242500,,,,,,
17031081000,,,,,,
17031070200,,,,,,
17031081202,,,,,,
17031081201,,,,,,
17031081300,,,,,,
17031070500,,,,,,
17031242000,,,,,,
17031081401,,,,,,
17031071500,,,,,,
17031080100,,,,,,
17031818800,,,,,,
17031818600,,,,,,
17031818402,,,,,,
17031818100,,,,,,
17031818000,,,,,,
17031817900,,,,,,
17031817700,,,,,,
17031812302,,,,,,
17031812301,,,,,,
17031813200,,,,,,
17031812400,,,,,,
17031812700,,,,,,
17031813000,,,,,,
17031813100,,,,,,
17031831400,,,,,,
17031814000,,,,,,
17031813900,,,,,,
17031814800,,,,,,
17031813500,,,,,,
17031813600,,,,,,
17031814700,,,,,,
17031815100,,,,,,
17031820202,,,,,,
17031561000,,,,,,
17031560900,,,,,,
17031820901,,,,,,
17031821001,,,,,,
17031561100,,,,,,
17031821002,,,,,,
17031821101,,,,,,
17031820502,,,,,,
17031820603,,,,,,
17031819200,,,,,,
17031819100,,,,,,
17031815701,,,,,,
17031814500,,,,,,
17031815400,,,,,,
17031815600,,,,,,
17031820700,,,,,,
17031817102,,,,,,
17031816402,,,,,,
17031817400,,,,,,
17031816000,,,,,,
17031817101,,,,,,
17031817300,,,,,,
17031817500,,,,,,
17031816900,,,,,,
17031816500,,,,,,
17031820103,,,,,,
17031819400,,,,,,
17031819801,,,,,,
17031819700,,,,,,
17031819600,,,,,,
17031819500,,,,,,
17031819802,,,,,,
17031819300,,,,,,
17031390300,,,,,,
17031390200,,,,,,
17031390600,,,,,,
17031390100,,,,,,
17031390700,,,,,,
17031420200,,,,,,
17031410800,,,,,,
17031410100,,,,,,
17031411100,,,,,,
17031410900,,,,,,
17031411000,,,,,,
17031410700,,,,,,
17031381500,,,,,,
17031381400,,,,,,
17031381800,,,,,,
17031381200,,,,,,
17031381900,,,,,,
17031836000,,,,,,
17031330200,,,,,,
17031283800,,,,,,
17031081500,,,,,,
17031832900,,,,,,
17031081403,,,,,,
17031330100,,,,,,
17031081402,,,,,,
17031310700,,,,,,
17031320600,,,,,,
17031320100,,,,,,
17031836100,,,,,,
17031834500,,,,,,
17031400300,,,,,,
17031400500,,,,,,
17031400800,,,,,,
17031420400,,,,,,
17031836200,,,,,,
17031835900,,,,,,
17031340600,,,,,,
17031351400,,,,,,
17031351500,,,,,,
17031836500,,,,,,
17031360200,,,,,,
17031836400,,,,,,
17031670900,,,,,,
17031611000,,,,,,
17031834800,,,,,,
17031835700,,,,,,
17031670100,,,,,,
17031680600,,,,,,
17031600700,,,,,,
17031600600,,,,,,
17031840100,,,,,,
17031340300,,,,,,
17031350100,,,,,,
17031351000,,,,,,
17031839200,,,,,,
17031841000,,,,,,
17031842000,,,,,,
17031242800,,,,,,
17031837800,,,,,,
17031243000,,,,,,
17031243200,,,,,,
17031243300,,,,,,
17031243400,,,,,,
17031271800,,,,,,
17031590600,,,,,,
17031840300,,,,,,
17031301100,,,,,,
17031301200,,,,,,
17031630200,,,,,,
17031611500,,,,,,
17031611400,,,,,,
17031580501,,,,,,
17031580600,,,,,,
17031580700,,,,,,
17031610300,,,,,,
17031630500,,,,,,
17031611600,,,,,,
17031630100,,,,,,
17031660500,,,,,,
17031660600,,,,,,
17031660400,,,,,,
17031835000,,,,,,
17031620400,,,,,,
17031630900,,,,,,
17031630800,,,,,,
17031835100,,,,,,
17031660900,,,,,,
17031291600,,,,,,
17031843000,,,,,,
17031292400,,,,,,
17031260900,,,,,,
17031290900,,,,,,
17031261000,,,,,,
17031310900,,,,,,
17031813302,,,,,,
17031838600,,,,,,
17031841600,,,,,,
17031620100,,,,,,
17031560400,,,,,,
17031570400,,,,,,
17031570100,,,,,,
17031560100,,,,,,
17031560200,,,,,,
17031570300,,,,,,
17031570500,,,,,,
17031814200,,,,,,
17031301801,,,,,,
17031301803,,,,,,
17031301702,,,,,,
17031301802,,,,,,
17031300500,,,,,,
17031813802,,,,,,
17031814300,,,,,,
17031640700,,,,,,
17031835200,,,,,,
17031980100,,,,,,
17031640100,,,,,,
17031640800,,,,,,
17031650200,,,,,,
17031251500,,,,,,
17031251900,,,,,,
17031260400,,,,,,
17031231500,,,,,,
17031271400,,,,,,
17031251700,,,,,,
17031252102,,,,,,
17031252202,,,,,,
17031260500,,,,,,
17031260800,,,,,,
17031661000,,,,,,
17031672000,,,,,,
17031671500,,,,,,
17031834900,,,,,,
17031671400,,,,,,
17031671300,,,,,,
17031671200,,,,,,
17031681100,,,,,,
17031671600,,,,,,
17031440102,,,,,,
17031691500,,,,,,
17031841800,,,,,,
17031430400,,,,,,
17031440101,,,,,,
17031430102,,,,,,
17031430700,,,,,,
17031431400,,,,,,
17031431301,,,,,,
17031431302,,,,,,
17031842500,,,,,,
17031420700,,,,,,
17031420800,,,,,,
17031834400,,,,,,
17031690400,,,,,,
17031691000,,,,,,
17031691300,,,,,,
17031421200,,,,,,
17031690900,,,,,,
17031691400,,,,,,
17031440201,,,,,,
17031843900,,,,,,
17031430200,,,,,,
17031430500,,,,,,
17031430900,,,,,,
17031430101,,,,,,
17031430600,,,,,,
17031430800,,,,,,
17031431200,,,,,,
17031420100,,,,,,
17031680900,,,,,,
17031681200,,,,,,
17031710100,,,,,,
17031691100,,,,,,
17031690300,,,,,,
17031691200,,,,,,
17031681300,,,,,,
17031710800,,,,,,
17031710400,,,,,,
17031710300,,,,,,
17031710200,,,,,,
17031711200,,,,,,
17031711100,,,,,,
17031200200,,,,,,
17031161300,,,,,,
17031200300,,,,,,
17031190300,,,,,,
17031151001,,,,,,
17031150800,,,,,,
17031190200,,,,,,
17031190800,,,,,,
17031831700,,,,,,
17031151002,,,,,,
17031190100,,,,,,
17031252000,,,,,,
17031813301,,,,,,
17031251000,,,,,,
17031831300,,,,,,
17031260600,,,,,,
17031251600,,,,,,
17031810701,,,,,,
17031170100,,,,,,
17031150402,,,,,,
17031190402,,,,,,
17031770902,,,,,,
17031811000,,,,,,
17031815900,,,,,,
17031812200,,,,,,
17031812500,,,,,,
17031812600,,,,,,
17031812801,,,,,,
17031818200,,,,,,
17031250500,,,,,,
17031812900,,,,,,
17031820501,,,,,,
17043845810,,,,,,
17043845508,,,,,,
17043845507,,,,,,
17043845805,,,,,,
17043845902,,,,,,
17043845811,,,,,,
17043845602,,,,,,
17043844901,,,,,,
17043845000,,,,,,
17043845200,,,,,,
17043845300,,,,,,
17043844701,,,,,,
17043844702,,,,,,
17043845601,,,,,,
17043845100,,,,,,
17043844801,,,,,,
17043844100,,,,,,
17043840705,,,,,,
17043840703,,,,,,
17043844001,,,,,,
17043844602,,,,,,
17043844502,,,,,,
17043844601,,,,,,
17043842702,,,,,,
17043842703,,,,,,
17043842704,,,,,,
17043842400,,,,,,
17043844402,,,,,,
17043844401,,,,,,
17043840102,,,,,,
17043844305,,,,,,
17043840104,,,,,,
17043845506,,,,,,
17043845510,,,,,,
17043845509,,,,,,
17043845502,,,,,,
17043845402,,,,,,
17043845401,,,,,,
17031816700,,,,,,
17031811401,,,,,,
17031816300,,,,,,
17031811200,,,,,,
17031170600,,,,,,
17031820101,,,,,,
17031811600,,,,,,
17031818401,,,,,,
17031820201,,,,,,
17043846004,,,,,,
17043846314,,,,,,
17043845701,,,,,,
17043844902,,,,,,
17043846307,,,,,,
17043844802,,,,,,
17043845702,,,,,,
17043845704,,,,,,
17043846002,,,,,,
17043846308,,,,,,
17043845703,,,,,,
17043845809,,,,,,
17043845802,,,,,,
17043845807,,,,,,
17043845505,,,,,,
17197880303,,,,,,
17197880503,,,,,,
17197880105,,,,,,
17197880107,,,,,,
17197880115,,,,,,
17197880111,,,,,,
17197880109,,,,,,
17043845803,,,,,,
17031824003,,,,,,
17197881002,,,,,,
17197881006,,,,,,
17197881011,,,,,,
17031823801,,,,,,
17043845808,,,,,,
17043845901,,,,,,
17031824005,,,,,,
17031824004,,,,,,
17031824006,,,,,,
17197880116,,,,,,
17197880117,,,,,,
17197880118,,,,,,
17197880121,,,,,,
17197880204,,,,,,
17197880202,,,,,,
17197880203,,,,,,
17197880106,,,,,,
17197880114,,,,,,
17197880113,,,,,,
17197880112,,,,,,
17197880313,,,,,,
17197880309,,,,,,
17197880306,,,,,,
17197880120,,,,,,
17197880304,,,,,,
17197880119,,,,,,
17197880305,,,,,,
17197880307,,,,,,
17197880410,,,,,,
17197880404,,,,,,
17197880408,,,,,,
17197880310,,,,,,
17197880314,,,,,,
17197880308,,,,,,
17197880411,,,,,,
17197880415,,,,,,
17197880416,,,,,,
17197881012,,,,,,
